"Test ID","Test Name","Business Title","Feature Area","Severity","Status","Start Time","Stop Time","Duration (s)","Browser","Tags","Created At","Updated At","Monitor Status"
"TC-003-CMP-CREATE-UPDATE-POSITIVE","Verify successful updates to Company properties (name, type, currency, country, address, theme, language)","Verify successful updates to Company properties (name, type, currency, country, address, theme, language)","Valid-form","Normal","❌ Failed","09 Jun 2026, 04:23:13 pm","09 Jun 2026, 04:24:12 pm","59.63 s","Chromium","valid-form, update, platform","2026-06-01","2026-06-01","Normal"
"TC-003-COMP-DET-TAB-SCROLL","PTC-029 to 031: Verify tab scroll buttons, All button, and selecting a tab from the grid popover works as expected","PTC-029 to 031: Verify tab scroll buttons, All button, and selecting a tab from the grid popover works as expected","Scroll-controls","Normal","✅ Passed","09 Jun 2026, 04:11:59 pm","09 Jun 2026, 04:12:38 pm","38.73 s","Chromium","scroll-controls, interaction, company","2026-06-01","2026-06-01","Normal"
"TC-003-CREDIT-TRANSFERS-VALIDATION-NEGATIVE","Verify input validations on empty and invalid values for Credit Transfers","Verify input validations on empty and invalid values for Credit Transfers","Invalid-form","Normal","✅ Passed","09 Jun 2026, 04:10:53 pm","09 Jun 2026, 04:11:34 pm","41.10 s","Chromium","invalid-form, validation, company","2026-06-01","2026-06-01","Normal"
"TC-003-DELIVERY-INFO-VALIDATION-NEGATIVE","Verify input validations on empty and invalid values for Delivery Information","Verify input validations on empty and invalid values for Delivery Information","Invalid-form","Normal","✅ Passed","09 Jun 2026, 04:11:53 pm","09 Jun 2026, 04:12:35 pm","42.44 s","Chromium","invalid-form, validation, company","2026-06-01","2026-06-01","Normal"
"TC-003-DET-UPDATE-POSITIVE","Verify updating fields (Tenant Code, name, Max Users, Max Invoices, schema, and toggles)","Verify updating fields (Tenant Code, name, Max Users, Max Invoices, schema, and toggles)","Valid-form","Normal","✅ Passed","09 Jun 2026, 04:23:46 pm","09 Jun 2026, 04:24:26 pm","39.90 s","Chromium","valid-form, update, platform","2026-06-01","2026-06-01","Normal"
"TC-003-EXCHANGE-RATES-VALIDATION-NEGATIVE","Verify input validations on empty and invalid values for Exchange Rates","Verify input validations on empty and invalid values for Exchange Rates","Invalid-form","Normal","✅ Passed","09 Jun 2026, 04:13:22 pm","09 Jun 2026, 04:13:50 pm","28.04 s","Chromium","invalid-form, validation, company","2026-06-01","2026-06-01","Normal"
"TC-003-FORM-MATH-CALCULATIONS","➕ Line Item Lifecycle and Calculations","P-021 to P-032, P-043, P-044, P-056, P-057, P-059, P-060, P-062 to P-064, P-086 to P-088, P-097, P-108, P-109, P-129, P-134, P-149, N-025, N-079, N-117, N-118: Real-Time Auto-Calculations and Form Math","UI Invoice - Invoice","Normal","✅ Passed","09 Jun 2026, 04:19:02 pm","09 Jun 2026, 04:20:14 pm","71.79 s","Chromium","calculations, invoice","2026-06-01","2026-06-01","Normal"
"TC-003-INVOICE-TERMS-VALIDATION-NEGATIVE","Verify input validations on empty and invalid values for Invoice Terms","Verify input validations on empty and invalid values for Invoice Terms","Invalid-form","Normal","✅ Passed","09 Jun 2026, 04:13:52 pm","09 Jun 2026, 04:14:27 pm","34.17 s","Chromium","invalid-form, validation, company","2026-06-01","2026-06-01","Normal"
"TC-003-ITEM-CREATE-VALID","PTC-016 to 022, 023 to 039, 040: Verify successful item creation with mandatory and optional fields, dropdown selections, and valid pricing inputs","PTC-016 to 022, 023 to 039, 040: Verify successful item creation with mandatory and optional fields, dropdown selections, and valid pricing inputs","Valid-form","Normal","✅ Passed","09 Jun 2026, 04:14:18 pm","09 Jun 2026, 04:15:05 pm","46.75 s","Chromium","valid-form, create, company","2026-06-01","2026-06-01","Normal"
"TC-003-PAYEE-VALIDATION-NEGATIVE","PTC_005, PTC_006, PTC_045, PTC_046, PTC_047, PTC_048, PTC_049, PTC_050, NTC_001 to NTC_011, NTC_014 to NTC_020, NTC_025 to NTC_028, NTC_035, NTC_038, NTC_039, NTC_040, NTC_049, NTC_050: Verify input validations on empty and invalid values","PTC_005, PTC_006, PTC_045, PTC_046, PTC_047, PTC_048, PTC_049, PTC_050, NTC_001 to NTC_011, NTC_014 to NTC_020, NTC_025 to NTC_028, NTC_035, NTC_038, NTC_039, NTC_040, NTC_049, NTC_050: Verify input validations on empty and invalid values","Invalid-form","Normal","✅ Passed","09 Jun 2026, 04:15:05 pm","09 Jun 2026, 04:15:54 pm","49.03 s","Chromium","invalid-form, validation, company","2026-06-01","2026-06-01","Normal"
"TC-003-PAYMENT-INSTR-VALIDATION-NEGATIVE","Verify input validations on empty and invalid values for Payment Instructions","Verify input validations on empty and invalid values for Payment Instructions","Invalid-form","Normal","✅ Passed","09 Jun 2026, 04:15:31 pm","09 Jun 2026, 04:16:05 pm","34.65 s","Chromium","invalid-form, validation, company","2026-06-01","2026-06-01","Normal"
"TC-003-SELLER-VALIDATION-NEGATIVE","PTC_034 to PTC_045, NTC_001 to NTC_009, NTC_012 to NTC_017, NTC_025, NTC_026, NTC_027, NTC_028, NTC_029, NTC_032, NTC_035, NTC_036, NTC_037, NTC_038, NTC_045, NTC_047: Verify input validations on empty and invalid values","PTC_034 to PTC_045, NTC_001 to NTC_009, NTC_012 to NTC_017, NTC_025, NTC_026, NTC_027, NTC_028, NTC_029, NTC_032, NTC_035, NTC_036, NTC_037, NTC_038, NTC_045, NTC_047: Verify input validations on empty and invalid values","Invalid-form","Normal","✅ Passed","09 Jun 2026, 04:16:39 pm","09 Jun 2026, 04:17:19 pm","39.71 s","Chromium","invalid-form, validation, company","2026-06-01","2026-06-01","Normal"
"TC-003-TAX-REP-VALIDATION-NEGATIVE","Verify input validations on empty and invalid values for Tax Representatives","Verify input validations on empty and invalid values for Tax Representatives","Invalid-form","Normal","✅ Passed","09 Jun 2026, 04:16:24 pm","09 Jun 2026, 04:16:57 pm","33.26 s","Chromium","invalid-form, validation, company","2026-06-01","2026-06-01","Normal"
"TC-003-TEN-CREATE-POSITIVE","Verify successful Tenant creations (Full flow, minimal, and industry-specific)","Verify successful Tenant creations (Full flow, minimal, and industry-specific)","Valid-form","Normal","✅ Passed","09 Jun 2026, 04:24:50 pm","09 Jun 2026, 04:25:14 pm","23.46 s","Chromium","valid-form, create, platform","2026-06-01","2026-06-01","Normal"
"TC-003-USR-CREATE-POSITIVE","Verify successful User creation with Tenant Admin and Tenant Viewer roles","Verify successful User creation with Tenant Admin and Tenant Viewer roles","Valid-form","Normal","✅ Passed","09 Jun 2026, 04:24:10 pm","09 Jun 2026, 04:24:40 pm","30.25 s","Chromium","valid-form, create, platform","2026-06-01","2026-06-01","Normal"
"TC-004-BUYER-SEARCH-FILTER-SORT","P-019, P-027 to P-041, N-018 to N-023, N-036, N-037, N-040, N-047: Verify search, sort, and pagination of the Buyer table","P-019, P-027 to P-041, N-018 to N-023, N-036, N-037, N-040, N-047: Verify search, sort, and pagination of the Buyer table","Table-data","Normal","⚠️ Broken","09 Jun 2026, 04:10:26 pm","09 Jun 2026, 04:11:38 pm","72.37 s","Chromium","table-data, search-sort, company","2026-06-01","2026-06-01","Normal"
"TC-004-CMP-SEARCH-FILTER","Verify company search, country filter, sort order, and filter reset actions","Verify company search, country filter, sort order, and filter reset actions","Table-data","Normal","✅ Passed","09 Jun 2026, 04:23:12 pm","09 Jun 2026, 04:23:53 pm","40.41 s","Chromium","table-data, search-sort, platform","2026-06-01","2026-06-01","Normal"
"TC-004-COMP-DET-SIDEBAR","PTC-033, 034: Verify left sidebar is visible and remains fixed during page scrolling","PTC-033, 034: Verify left sidebar is visible and remains fixed during page scrolling","Sidebar","Normal","✅ Passed","09 Jun 2026, 04:12:18 pm","09 Jun 2026, 04:13:01 pm","42.53 s","Chromium","sidebar, visibility, company","2026-06-01","2026-06-01","Normal"
"TC-004-CREDIT-TRANSFERS-CREATE-POSITIVE","Verify successful Credit Transfer creation with valid data","Verify successful Credit Transfer creation with valid data","Valid-form","Normal","✅ Passed","09 Jun 2026, 04:10:52 pm","09 Jun 2026, 04:11:35 pm","42.58 s","Chromium","valid-form, create, company","2026-06-01","2026-06-01","Normal"
"TC-004-DELIVERY-INFO-CREATE-POSITIVE","Verify successful Delivery Information creation with valid data","Verify successful Delivery Information creation with valid data","Valid-form","Normal","✅ Passed","09 Jun 2026, 04:11:53 pm","09 Jun 2026, 04:12:37 pm","43.85 s","Chromium","valid-form, create, company","2026-06-01","2026-06-01","Normal"
"TC-004-DET-INTERACTIONS","Verify tab navigation (Users/Companies), Back arrow redirection, and Suspend/Reactivate actions","Verify tab navigation (Users/Companies), Back arrow redirection, and Suspend/Reactivate actions","Actions","Normal","✅ Passed","09 Jun 2026, 04:23:48 pm","09 Jun 2026, 04:24:10 pm","21.82 s","Chromium","actions, interaction, platform","2026-06-01","2026-06-01","Normal"
"TC-004-INVOICE-TERMS-CREATE-POSITIVE","Verify successful Invoice Terms creation with valid data","Verify successful Invoice Terms creation with valid data","Valid-form","Normal","❌ Failed","09 Jun 2026, 04:13:55 pm","09 Jun 2026, 04:14:44 pm","49.12 s","Chromium","valid-form, create, company","2026-06-01","2026-06-01","Normal"
"TC-004-ITEM-CREATE-INVALID","NTC-004 to 006, 008 to 017, 048, 049: Verify validations for invalid inputs: blank name, duplicate name, long text, empty dropdowns, invalid pricing","NTC-004 to 006, 008 to 017, 048, 049: Verify validations for invalid inputs: blank name, duplicate name, long text, empty dropdowns, invalid pricing","Invalid-form","Normal","✅ Passed","09 Jun 2026, 04:14:27 pm","09 Jun 2026, 04:15:14 pm","47.26 s","Chromium","invalid-form, validation, company","2026-06-01","2026-06-01","Normal"
"TC-004-PAYEE-CREATE-POSITIVE","PTC_004, PTC_007 to PTC_014, PTC_044, PTC_049, NTC_012, NTC_013, NTC_037, NTC_045, NTC_046: Verify successful Payee creation with valid data and duplicate prevention","PTC_004, PTC_007 to PTC_014, PTC_044, PTC_049, NTC_012, NTC_013, NTC_037, NTC_045, NTC_046: Verify successful Payee creation with valid data and duplicate prevention","Valid-form","Normal","⚠️ Broken","09 Jun 2026, 04:15:10 pm","09 Jun 2026, 04:16:14 pm","64.09 s","Chromium","valid-form, create, company","2026-06-01","2026-06-01","Normal"
"TC-004-PAYMENT-INSTR-CREATE-POSITIVE","Verify successful Payment Instruction creation with valid data","Verify successful Payment Instruction creation with valid data","Valid-form","Normal","❌ Failed","09 Jun 2026, 04:15:51 pm","09 Jun 2026, 04:16:32 pm","40.74 s","Chromium","valid-form, create, company","2026-06-01","2026-06-01","Normal"
"TC-004-SELLER-CREATE-POSITIVE","PTC_032, PTC_033, PTC_046, NTC_010, NTC_011, NTC_031, NTC_046: Verify successful Seller creation with valid data and duplicate prevention","PTC_032, PTC_033, PTC_046, NTC_010, NTC_011, NTC_031, NTC_046: Verify successful Seller creation with valid data and duplicate prevention","Valid-form","Normal","⚠️ Broken","09 Jun 2026, 04:16:47 pm","09 Jun 2026, 04:17:56 pm","69.73 s","Chromium","valid-form, create, company","2026-06-01","2026-06-01","Normal"
"TC-004-SUBMISSIONS-POSITIVE","🚀 Successful Invoice Submissions & Variations","P-002 to P-006, P-041, P-045, P-048, P-050, P-052, P-053, P-061, P-065, P-066, P-073, P-075, P-079 to P-081, P-089, P-090, P-091, P-095, P-099, P-101 to P-105, P-110, P-111, P-114, P-117 to P-119, P-125, P-126, P-130 to P-133, P-135, P-140, P-141, P-148: Successful Invoice Submissions & Variations","UI Invoice - Invoice","Normal","⚠️ Broken","09 Jun 2026, 04:20:14 pm","09 Jun 2026, 04:23:35 pm","201.09 s","Chromium","submissions-positive, invoice","2026-06-01","2026-06-01","Normal"
"TC-004-TAX-REP-CREATE-POSITIVE","Verify successful Tax Representative creation with valid data","Verify successful Tax Representative creation with valid data","Valid-form","Normal","✅ Passed","09 Jun 2026, 04:16:19 pm","09 Jun 2026, 04:16:51 pm","32.24 s","Chromium","valid-form, create, company","2026-06-01","2026-06-01","Normal"
"TC-004-TEN-SEARCH-FILTER-SORT","Verify Tenant search, country filter, status filter, and pagination","Verify Tenant search, country filter, status filter, and pagination","Table-data","Normal","✅ Passed","09 Jun 2026, 04:25:14 pm","09 Jun 2026, 04:25:58 pm","43.85 s","Chromium","table-data, search-sort, platform","2026-06-01","2026-06-01","Normal"
"TC-004-USR-SEARCH-FILTER-SORT","Verify user search, pagination, and sorting of the Users list","Verify user search, pagination, and sorting of the Users list","Table-data","Normal","✅ Passed","09 Jun 2026, 04:24:10 pm","09 Jun 2026, 04:24:45 pm","34.92 s","Chromium","table-data, search-sort, platform","2026-06-01","2026-06-01","Normal"
"TC-005-BUYER-ACTIONS","P-042 to P-047, N-014, N-015, N-026, N-033, N-043, N-045, N-046, N-049: Verify Edit, Suspend, Reactivate, and Duplicate prevention","P-042 to P-047, N-014, N-015, N-026, N-033, N-043, N-045, N-046, N-049: Verify Edit, Suspend, Reactivate, and Duplicate prevention","Row-actions","Normal","⚠️ Broken","09 Jun 2026, 04:10:27 pm","09 Jun 2026, 04:11:38 pm","70.52 s","Chromium","row-actions, actions, company","2026-06-01","2026-06-01","Normal"
"TC-005-CMP-SECURITY","Verify script injection and SQL injection safety on search input","Verify script injection and SQL injection safety on search input","Security-injection","Normal","✅ Passed","09 Jun 2026, 04:23:21 pm","09 Jun 2026, 04:23:47 pm","26.37 s","Chromium","security-injection, security, platform","2026-06-01","2026-06-01","Normal"
"TC-005-COMP-DET-DARK-MODE","PTC-035, 036, PTC-046: Verify theme switching and visibility under Dark Mode / High Contrast","PTC-035, 036, PTC-046: Verify theme switching and visibility under Dark Mode / High Contrast","Themes","Normal","✅ Passed","09 Jun 2026, 04:12:36 pm","09 Jun 2026, 04:13:32 pm","56.46 s","Chromium","themes, interaction, company","2026-06-01","2026-06-01","Normal"
"TC-005-CREDIT-TRANSFERS-SEARCH-FILTER-SORT","Verify search, sort, and pagination of the Credit Transfers table","Verify search, sort, and pagination of the Credit Transfers table","Table-data","Normal","✅ Passed","09 Jun 2026, 04:10:56 pm","09 Jun 2026, 04:11:54 pm","58.23 s","Chromium","table-data, search-sort, company","2026-06-01","2026-06-01","Normal"
"TC-005-DELIVERY-INFO-SEARCH-FILTER-SORT","Verify search, sort, and pagination of the Delivery Information table","Verify search, sort, and pagination of the Delivery Information table","Table-data","Normal","⚠️ Broken","09 Jun 2026, 04:11:54 pm","09 Jun 2026, 04:13:04 pm","69.42 s","Chromium","table-data, search-sort, company","2026-06-01","2026-06-01","Normal"
"TC-005-EXCHANGE-RATES-SEARCH-FILTER-SORT","Verify search, sort, and pagination of the Exchange Rates table","Verify search, sort, and pagination of the Exchange Rates table","Table-data","Normal","✅ Passed","09 Jun 2026, 04:13:26 pm","09 Jun 2026, 04:13:56 pm","30.46 s","Chromium","table-data, search-sort, company","2026-06-01","2026-06-01","Normal"
"TC-005-INVOICE-TERMS-SEARCH-FILTER-SORT","Verify search, sort, and pagination of the Invoice Terms table","Verify search, sort, and pagination of the Invoice Terms table","Table-data","Normal","✅ Passed","09 Jun 2026, 04:13:50 pm","09 Jun 2026, 04:14:27 pm","36.35 s","Chromium","table-data, search-sort, company","2026-06-01","2026-06-01","Normal"
"TC-005-ITEM-SORT","PTC-041 to 044, NTC-032, 033: Verify column sorting (ascending, descending, blank columns, rapid clicks)","PTC-041 to 044, NTC-032, 033: Verify column sorting (ascending, descending, blank columns, rapid clicks)","Sorting","Normal","✅ Passed","09 Jun 2026, 04:14:27 pm","09 Jun 2026, 04:15:10 pm","42.13 s","Chromium","sorting, interaction, company","2026-06-01","2026-06-01","Normal"
"TC-005-LISTING-SEARCH-FILTERS","🔍 Listing, Search, Filters & Pagination","P-035 to P-040, P-067 to P-072, P-084, P-085, P-093, P-112, P-113, P-120 to P-124, P-139, P-146, P-147, N-041, N-042, N-043, N-088, N-089, N-090, N-144, N-145: Listing, Search, Filters & Pagination","UI Invoice - Invoice","Normal","⏭️ Skipped","09 Jun 2026, 04:23:52 pm","09 Jun 2026, 04:23:52 pm","0.00 s","Chromium","search-sort, invoice","2026-06-01","2026-06-01","Normal"
"TC-005-PAYEE-SEARCH-FILTER-SORT","PTC_015 to PTC_030, NTC_021 to NTC_024, NTC_034, NTC_036, NTC_041, NTC_042: Verify search, sort, and pagination of the Payee table","PTC_015 to PTC_030, NTC_021 to NTC_024, NTC_034, NTC_036, NTC_041, NTC_042: Verify search, sort, and pagination of the Payee table","Table-data","Normal","⚠️ Broken","09 Jun 2026, 04:15:14 pm","09 Jun 2026, 04:16:21 pm","66.40 s","Chromium","table-data, search-sort, company","2026-06-01","2026-06-01","Normal"
